id,icij_sar_id,filer_org_name_id,filer_org_name,begin_date,end_date,originator_bank_id,originator_bank,originator_bank_country,originator_iso,beneficiary_bank_id,beneficiary_bank,beneficiary_bank_country,beneficiary_iso,number_transactions,amount_transactions
223348,2924,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 5, 2012","Apr 5, 2012",natwest-offshore, Natwest Offshore,Gibraltar,GIB,commonwealth-bank-of-australia-sydney-australia-aus,Commonwealth Bank of Australia,Australia,AUS,,980
223349,2924,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 2, 2012","Apr 2, 2012",natwest-offshore, Natwest Offshore,Gibraltar,GIB,commonwealth-bank-of-australia-sydney-australia-aus,Commonwealth Bank of Australia,Australia,AUS,,22990
223350,2924,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 17, 2012","Jul 17, 2012",barclays-bank-plc-ho-uk,Barclays Bank Plc Ho UK,United Kingdom,GBR,skandinaviska-enskilda-banken-stockholm-sweden-swe,Skandinaviska Enskilda Banken,Sweden,SWE,1,34644.35
223351,2924,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jun 20, 2012","Jun 20, 2012",barclays-bank-plc-ho-uk,Barclays Bank Plc Ho UK,United Kingdom,GBR,skandinaviska-enskilda-banken-stockholm-sweden-swe,Skandinaviska Enskilda Banken,Sweden,SWE,1,40000
223352,2924,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"May 24, 2012","May 24, 2012",barclays-bank-plc-ho-uk,Barclays Bank Plc Ho UK,United Kingdom,GBR,skandinaviska-enskilda-banken-stockholm-sweden-swe,Skandinaviska Enskilda Banken,Sweden,SWE,1,36855.87
223353,2924,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 26, 2012","Apr 26, 2012",natwest-offshore,Natwest Offshore,Gibraltar,GIB,dnb-nor-bank-asa-oslo-norway-nor,DNB Nor Bank Asa,Norway,NOR,1,750
223354,2924,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 23, 2012","Apr 23, 2012",natwest-offshore,Natwest Offshore,Gibraltar,GIB,dnb-nor-bank-asa-oslo-norway-nor,DNB Nor Bank Asa,Norway,NOR,1,70000
223355,2924,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 19, 2012","Apr 19, 2012",natwest-offshore,Natwest Offshore,Gibraltar,GIB,dnb-nor-bank-asa-oslo-norway-nor,DNB Nor Bank Asa,Norway,NOR,1,825
223356,2924,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 17, 2012","Apr 17, 2012",natwest-offshore,Natwest Offshore,Gibraltar,GIB,dnb-nor-bank-asa-oslo-norway-nor,DNB Nor Bank Asa,Norway,NOR,1,16510
223357,2924,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 17, 2012","Apr 17, 2012",natwest-offshore,Natwest Offshore,Gibraltar,GIB,dnb-nor-bank-asa-oslo-norway-nor,DNB Nor Bank Asa,Norway,NOR,1,105
223360,2345,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 15, 2009","Dec 15, 2009",evrofinance-mosnarbank,Evrofinance Mosnarbank,Russia,RUS,marfin-popular-bank-public-co-ltd-nicosia-cyprus-cyp,Marfin Popular Bank Public Co Ltd,Cyprus,CYP,1,1708383.56
223372,2354,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 7, 2010","Dec 23, 2010",latvian-trade-commercial-bank,Latvian Trade Commercial Bank,Latvia,LVA,alcoa-inc-pittsburgh-pa-usa,Alcoa Inc,United States,USA,4,9962160
223373,2354,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 6, 2010","Dec 6, 2010",latvian-trade-commercial-bank,Latvian Trade Commercial Bank,Latvia,LVA,piraeus-bank-sofia-bulgaria-bgr,Piraeus Bank,Bulgaria,BGR,1,124808.13
223374,2354,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 3, 2010","Dec 3, 2010",latvian-trade-commercial-bank,Latvian Trade Commercial Bank,Latvia,LVA,credit-to-euroclear-bank-sa-brussels-belgium-bel,Credit To Euroclear Bank SA,Belgium,BEL,1,3361767.58
223375,2354,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 7, 2010","Dec 14, 2010",vtb-north-west,VTB North-West,Russia,RUS,ltb-bank-riga-latvia-lva,LTB Bank,Latvia,LVA,2,57980.64
223377,2354,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 30, 2010","Dec 30, 2010",dbs-bank-ltd,DBS Bank Ltd,Singapore,SGP,credit-toltb-bank-riga-latvia-lva,Credit Toltb Bank,Latvia,LVA,1,15000
223378,2354,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 20, 2010","Dec 20, 2010",unicredit-bank-austria-ag,UniCredit Bank Austria AG,Austria,AUT,ltb-bank-riga-latvia-lva,LTB Bank,Latvia,LVA,1,77.62
223380,2354,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 3, 2010","Dec 29, 2010",kazkommertsbank,Kazkommertsbank,Kazakhstan,KAZ,ltb-bank-riga-latvia-lva,LTB Bank,Latvia,LVA,3,1.835522694E7
223381,2354,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 14, 2010","Dec 14, 2010",transcredit-bank,Transcredit Bank,Russia,RUS,latvian-trade-commercial-bank-riga-latvia-lva,Latvian Trade Commercial Bank,Latvia,LVA,1,374379.05
223382,2354,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 14, 2010","Dec 14, 2010",transcredit-bank,Transcredit Bank,Russia,RUS,latvian-trade-commercial-bank-riga-latvia-lva,Latvian Trade Commercial Bank,Latvia,LVA,1,393371.39
223383,2354,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 14, 2010","Dec 14, 2010",transcredit-bank,Transcredit Bank,Russia,RUS,latvian-trade-commercial-bank-riga-latvia-lva,Latvian Trade Commercial Bank,Latvia,LVA,1,392174.28
223384,2354,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 14, 2010","Dec 14, 2010",transcredit-bank,Transcredit Bank,Russia,RUS,latvian-trade-commercial-bank-riga-latvia-lva,Latvian Trade Commercial Bank,Latvia,LVA,1,376794.78
223385,2354,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 17, 2010","Nov 17, 2010",latvian-trade-commercial-bank,Latvian Trade Commercial Bank,Latvia,LVA,ocbc-bank-malaysia-mys,Ocbc Bank,Malaysia,MYS,1,30253
223388,3244,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 20, 2014","Apr 20, 2014",rak-bank,Rak Bank,United Arab Emirates,ARE,deutsche-bank-ag-singapore-sgp,Deutsche Bank AG,Singapore,SGP,1,42986.36
223389,3244,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 20, 2014","Apr 20, 2014",rak-bank,Rak Bank,United Arab Emirates,ARE,cibc-toronto-canada-can,Cibc,Canada,CAN,1,42986.36
223400,2778,societe-generale-sa,Société Générale SA,"Mar 18, 2014","Mar 18, 2014",goldman-sachs-and-co-new-york,"Goldman Sachs And Co, New York",United States,USA,societe-generale-bank-and-trust-singapore-sa-sgbt-singapore-singapore-sgp,Societe Generale Bank And Trust Singapore SA,Singapore,SGP,1,1.379185701E7
223452,2355,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"May 19, 2010","May 19, 2010",national-bank-sal,National Bank Sal,Lebanon,LBN,commerce-bank-na-kansas-city-mo-usa-usa,Commerce Bank Na,United States,USA,1,19850
223453,2355,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 1, 2010","Apr 1, 2010",national-bank-sal,National Bank Sal,Lebanon,LBN,commerce-bank-na-kansas-city-mo-usa-usa,Commerce Bank Na,United States,USA,1,14000
223454,2355,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 1, 2010","Apr 1, 2010",national-bank-sal,National Bank Sal,Lebanon,LBN,commerce-bank-na-kansas-city-mo-usa-usa,Commerce Bank Na,United States,USA,1,22000
223455,2355,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Feb 25, 2010","Feb 25, 2010",national-bank-sal,National Bank Sal,Lebanon,LBN,commerce-bank-na-kansas-city-mo-usa-usa,Commerce Bank Na,United States,USA,1,30000
223456,2355,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Feb 19, 2010","Feb 19, 2010",national-bank-sal,National Bank Sal,Lebanon,LBN,commerce-bank-na-kansas-city-mo-usa-usa,Commerce Bank Na,United States,USA,1,8000
223521,2355,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jan 28, 2011","Jan 28, 2011",hsbc-hong-kong-hkg,HSBC Hong Kong,Hong Kong,HKG,first-national-bank-sal-beirut-lebanon-lbn,First National Bank Sal,Lebanon,LBN,1,54963
223522,2355,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jan 21, 2011","Jan 21, 2011",hsbc-hong-kong-hkg,HSBC Hong Kong,Hong Kong,HKG,first-national-bank-sal-beirut-lebanon-lbn,First National Bank Sal,Lebanon,LBN,1,30000
223523,2355,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 22, 2010","Dec 22, 2010",hsbc-hong-kong-hkg,HSBC Hong Kong,Hong Kong,HKG,first-national-bank-sal-beirut-lebanon-lbn,First National Bank Sal,Lebanon,LBN,1,29963
223524,2355,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 12, 2010","Nov 12, 2010",hsbc-hong-kong-hkg,HSBC Hong Kong,Hong Kong,HKG,first-national-bank-sal-beirut-lebanon-lbn,First National Bank Sal,Lebanon,LBN,1,50000
223525,2355,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 30, 2010","Sep 30, 2010",hsbc-hong-kong-hkg,HSBC Hong Kong,Hong Kong,HKG,first-national-bank-sal-beirut-lebanon-lbn,First National Bank Sal,Lebanon,LBN,1,25000
223526,2355,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 20, 2010","Sep 20, 2010",hsbc-hong-kong-hkg,HSBC Hong Kong,Hong Kong,HKG,first-national-bank-sal-beirut-lebanon-lbn,First National Bank Sal,Lebanon,LBN,1,9988
223527,2355,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 14, 2010","Sep 14, 2010",hsbc-hong-kong-hkg,HSBC Hong Kong,Hong Kong,HKG,first-national-bank-sal-beirut-lebanon-lbn,First National Bank Sal,Lebanon,LBN,1,20000
223528,2355,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 7, 2010","Sep 7, 2010",hsbc-hong-kong-hkg,HSBC Hong Kong,Hong Kong,HKG,first-national-bank-sal-beirut-lebanon-lbn,First National Bank Sal,Lebanon,LBN,1,120000
223529,2355,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 20, 2010","Aug 20, 2010",hsbc-hong-kong-hkg,HSBC Hong Kong,Hong Kong,HKG,first-national-bank-sal-beirut-lebanon-lbn,First National Bank Sal,Lebanon,LBN,1,30000
223530,2355,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 12, 2010","Jul 12, 2010",hsbc-hong-kong-hkg,HSBC Hong Kong,Hong Kong,HKG,first-national-bank-sal-beirut-lebanon-lbn,First National Bank Sal,Lebanon,LBN,1,14000
223531,2355,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"May 17, 2010","May 17, 2010",hsbc-hong-kong-hkg,HSBC Hong Kong,Hong Kong,HKG,first-national-bank-sal-beirut-lebanon-lbn,First National Bank Sal,Lebanon,LBN,1,17963
223532,2355,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"May 13, 2010","May 13, 2010",hsbc-hong-kong-hkg,HSBC Hong Kong,Hong Kong,HKG,first-national-bank-sal-beirut-lebanon-lbn,First National Bank Sal,Lebanon,LBN,1,39963
223533,2355,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Mar 17, 2010","Mar 17, 2010",hsbc-hong-kong-hkg,HSBC Hong Kong,Hong Kong,HKG,first-national-bank-sal-beirut-lebanon-lbn,First National Bank Sal,Lebanon,LBN,1,39963
223537,2355,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Feb 17, 2011","Feb 17, 2011",finance-bank-of-zambia,Finance Bank of Zambia,Zambia,ZMB,first-national-bank-sal-beirut-lebanon-lbn,First National Bank Sal,Lebanon,LBN,1,4913
223538,2355,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jan 4, 2011","Jan 4, 2011",finance-bank-of-zambia,Finance Bank of Zambia,Zambia,ZMB,first-national-bank-sal-beirut-lebanon-lbn,First National Bank Sal,Lebanon,LBN,1,4913
223539,2355,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 7, 2010","Dec 7, 2010",finance-bank-of-zambia,Finance Bank of Zambia,Zambia,ZMB,first-national-bank-sal-beirut-lebanon-lbn,First National Bank Sal,Lebanon,LBN,1,2963
223540,2355,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 24, 2010","Nov 24, 2010",finance-bank-of-zambia,Finance Bank of Zambia,Zambia,ZMB,first-national-bank-sal-beirut-lebanon-lbn,First National Bank Sal,Lebanon,LBN,1,2463
223541,2355,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 19, 2010","Nov 19, 2010",finance-bank-of-zambia,Finance Bank of Zambia,Zambia,ZMB,first-national-bank-sal-beirut-lebanon-lbn,First National Bank Sal,Lebanon,LBN,1,2963
223542,2355,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Oct 26, 2010","Oct 26, 2010",finance-bank-of-zambia,Finance Bank of Zambia,Zambia,ZMB,first-national-bank-sal-beirut-lebanon-lbn,First National Bank Sal,Lebanon,LBN,1,4463
223543,2355,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 21, 2010","Sep 21, 2010",finance-bank-of-zambia,Finance Bank of Zambia,Zambia,ZMB,first-national-bank-sal-beirut-lebanon-lbn,First National Bank Sal,Lebanon,LBN,1,2463
223544,2355,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 16, 2010","Sep 16, 2010",finance-bank-of-zambia,Finance Bank of Zambia,Zambia,ZMB,first-national-bank-sal-beirut-lebanon-lbn,First National Bank Sal,Lebanon,LBN,1,2463
223545,3176,deutsche-bank-ag,Deutsche Bank AG,"Mar 28, 2011","Mar 28, 2011",bawag-psk-bank,Bawag Psk Bank,Austria,AUT,bank-of-america-usa-usa,Bank of America,United States,USA,1,2131.4
223563,4314,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 25, 2013","Sep 25, 2013",kabul-bank,Kabul Bank,Afghanistan,AFG,halyk-savings-bank-kazakhstan-almaty-kazakhstan-kaz,Halyk Savings Bank Kazakhstan,Kazakhstan,KAZ,1,113900
223564,4314,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 16, 2013","Sep 16, 2013",kabul-bank,Kabul Bank,Afghanistan,AFG,halyk-savings-bank-kazakhstan-almaty-kazakhstan-kaz,Halyk Savings Bank Kazakhstan,Kazakhstan,KAZ,1,6980
223565,4314,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 12, 2013","Sep 12, 2013",kabul-bank,Kabul Bank,Afghanistan,AFG,halyk-savings-bank-kazakhstan-almaty-kazakhstan-kaz,Halyk Savings Bank Kazakhstan,Kazakhstan,KAZ,1,40800
223566,4314,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 23, 2013","Aug 23, 2013",kabul-bank,Kabul Bank,Afghanistan,AFG,halyk-savings-bank-kazakhstan-almaty-kazakhstan-kaz,Halyk Savings Bank Kazakhstan,Kazakhstan,KAZ,1,17450
223567,4314,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 22, 2013","Aug 22, 2013",kabul-bank,Kabul Bank,Afghanistan,AFG,halyk-savings-bank-kazakhstan-almaty-kazakhstan-kaz,Halyk Savings Bank Kazakhstan,Kazakhstan,KAZ,1,117300
223568,4314,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 5, 2013","Sep 17, 2013",kabul-bank,Kabul Bank,Afghanistan,AFG,bank-of-america-na-new-york-usa-usa,Bank of America N.A. ,United States,USA,3,399870
223615,4031,standard-chartered-plc,Standard Chartered Plc,"Oct 2, 2012","Apr 5, 2013",public-bank-berhad,Public Bank Berhad,Malaysia,MYS,standard-chartered-bank-united-kingdom-gbr,Standard Chartered Bank,United Kingdom,GBR,7,1.337484928E7
223627,3535,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Oct 18, 2007","Oct 11, 2011",tbc-bank,Tbc Bank,Georgia,GEO,habib-bank-a-g-zurich-dubai-uae-are,Habib Bank A G Zurich,United Arab Emirates,ARE,161,16084899
223649,3244,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 3, 2014","Apr 27, 2014",rak-bank,Rak Bank,United Arab Emirates,ARE,state-bank-of-indiamumbai-india-ind,"State Bank of India(Mumbai, India)",India,IND,1,1355.82
223650,3244,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 3, 2014","Apr 27, 2014",rak-bank,Rak Bank,United Arab Emirates,ARE,punjab-national-bank-mumbai-india-ind,Punjab National Bank,India,IND,1,2091.82
223651,3244,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 3, 2014","Apr 27, 2014",rak-bank,Rak Bank,United Arab Emirates,ARE,state-bank-of-india-mumbai-india-ind,State Bank of India,India,IND,1,2191.82
223652,3244,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 3, 2014","Apr 27, 2014",rak-bank,Rak Bank,United Arab Emirates,ARE,union-bank-of-india-mumbai-india-ind,Union Bank of India,India,IND,1,2241.82
223653,3244,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 3, 2014","Apr 27, 2014",rak-bank,Rak Bank,United Arab Emirates,ARE,hdfc-bank-limited-mumbai-india-ind,Hdfc Bank Limited,India,IND,1,2391.82
223654,3244,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 3, 2014","Apr 27, 2014",rak-bank,Rak Bank,United Arab Emirates,ARE,state-bank-of-india-mehnagpur-india-ind,State Bank of India,India,IND,1,2391.82
223655,3244,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 3, 2014","Apr 27, 2014",rak-bank,Rak Bank,United Arab Emirates,ARE,state-bank-of-india-mumbai-india-ind,State Bank of India,India,IND,1,2391.82
223656,3244,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 3, 2014","Apr 27, 2014",rak-bank,Rak Bank,United Arab Emirates,ARE,state-bank-of-india-mumbai-india-ind,State Bank of India,India,IND,1,2841.82
223657,3244,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 3, 2014","Apr 27, 2014",rak-bank,Rak Bank,United Arab Emirates,ARE,state-bank-of-india-nanganallur-india-ind,State Bank of India,India,IND,1,2991.82
223658,3244,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 3, 2014","Apr 27, 2014",rak-bank,Rak Bank,United Arab Emirates,ARE,state-bank-of-india-etah-india-ind,State Bank of India,India,IND,1,2991.82
223659,3244,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 3, 2014","Apr 27, 2014",rak-bank,Rak Bank,United Arab Emirates,ARE,punjab-national-bank-kohanda-india-ind,Punjab National Bank,India,IND,1,3291.82
223660,3244,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 3, 2014","Apr 27, 2014",rak-bank,Rak Bank,United Arab Emirates,ARE,lloyds-bank-plc-windsor-uk-gbr,Lloyds Bank Plc,United Kingdom,GBR,1,3291.82
223661,3244,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 3, 2014","Apr 27, 2014",rak-bank,Rak Bank,United Arab Emirates,ARE,hong-kong-shanghai-bnk-corp-hong-kong-hkg,Hong Kong & Shanghai Bnk Corp,Hong Kong,HKG,1,3665.82
223662,3244,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 3, 2014","Apr 27, 2014",rak-bank,Rak Bank,United Arab Emirates,ARE,mega-intl-comml-bk-singapore-sgp,Mega Int'L Comm'L Bk,Singapore,SGP,1,4111.82
223663,3244,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 3, 2014","Apr 27, 2014",rak-bank,Rak Bank,United Arab Emirates,ARE,hdfc-bank-limited-mumbai-india-ind,Hdfc Bank Limited,India,IND,1,5991.82
223664,3244,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 3, 2014","Apr 27, 2014",rak-bank,Rak Bank,United Arab Emirates,ARE,union-bank-of-india-mumbai-india-ind,Union Bank of India,India,IND,1,5991.82
223665,3244,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 3, 2014","Apr 27, 2014",rak-bank,Rak Bank,United Arab Emirates,ARE,axis-bank-mohalla-india-ind,Axis Bank,India,IND,1,6891.82
223666,3244,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 3, 2014","Apr 27, 2014",rak-bank,Rak Bank,United Arab Emirates,ARE,state-bank-of-india-mumbai-india-ind,State Bank of India,India,IND,1,6951.82
223667,3244,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 3, 2014","Apr 27, 2014",rak-bank,Rak Bank,United Arab Emirates,ARE,hdfc-bank-limited-mumbai-india-ind,Hdfc Bank Limited,India,IND,1,11241.82
223668,3244,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 3, 2014","Apr 27, 2014",rak-bank,Rak Bank,United Arab Emirates,ARE,icici-bank-madurai-india-ind,Icici Bank,India,IND,1,11991.82
223669,3244,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 3, 2014","Apr 27, 2014",rak-bank,Rak Bank,United Arab Emirates,ARE,indian-overseas-bank-attur-india-ind,Indian Overseas Bank,India,IND,2,12923.64
223670,3244,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 20, 2014","Apr 20, 2014",rak-bank,Rak Bank,United Arab Emirates,ARE,jp-morgan-chase-brooklyn-ny-usa,JPMorgan Chase,United States,USA,1,42986.36
